customer_id,txn_date,amount,category
98,2025-07-25,63.81,utilities
106,2025-07-25,65.85,dining
17,2025-07-26,7.85,dining
30,2025-07-26,10.64,groceries
31,2025-07-26,15.03,retail
44,2025-07-26,23.26,travel
83,2025-07-26,24.38,utilities
111,2025-07-26,54.62,groceries
16,2025-07-27,40.6,retail
35,2025-07-27,87.36,travel
44,2025-07-27,18.03,fuel
81,2025-07-27,31.74,travel
91,2025-07-27,76.34,groceries
104,2025-07-27,10.35,dining
112,2025-07-27,18.77,dining
48,2025-07-28,341.81,groceries
62,2025-07-28,54.08,fuel
77,2025-07-28,90.04,dining
80,2025-07-28,66.49,retail
100,2025-07-28,28.54,utilities
102,2025-07-28,21.27,groceries
11,2025-07-29,65.23,utilities
16,2025-07-29,26.36,retail
45,2025-07-29,6.86,utilities
79,2025-07-29,64.82,retail
99,2025-07-29,7.69,groceries
30,2025-07-30,61.2,fuel
31,2025-07-30,13.68,retail
55,2025-07-30,73.66,dining
62,2025-07-30,23.41,dining
79,2025-07-30,32.83,dining
114,2025-07-30,27.12,dining
12,2025-07-31,18.5,utilities
28,2025-07-31,152.15,travel
47,2025-07-31,43.22,utilities
62,2025-07-31,19.46,utilities
84,2025-07-31,62.09,utilities
85,2025-07-31,26.65,travel
91,2025-07-31,13.07,utilities
92,2025-07-31,16.41,dining
111,2025-07-31,27.26,dining
114,2025-07-31,46.4,travel
115,2025-07-31,43.29,fuel
116,2025-07-31,18.22,travel
18,2025-08-01,24.38,retail
36,2025-08-01,43.87,retail
42,2025-08-01,9.29,retail
80,2025-08-01,15.0,retail
90,2025-08-01,9.91,retail
104,2025-08-01,19.31,fuel
63,2025-08-02,69.04,travel
6,2025-08-03,12.84,utilities
16,2025-08-03,15.82,fuel
44,2025-08-03,73.04,dining
59,2025-08-03,44.66,fuel
64,2025-08-03,61.05,fuel
118,2025-08-03,126.17,retail
35,2025-08-04,90.77,fuel
37,2025-08-04,25.96,fuel
80,2025-08-04,17.37,retail
85,2025-08-04,109.77,fuel
112,2025-08-04,8.78,dining
114,2025-08-04,16.73,fuel
32,2025-08-05,14.25,utilities
59,2025-08-05,23.02,utilities
98,2025-08-05,31.75,travel
26,2025-08-06,72.21,fuel
31,2025-08-06,13.52,dining
34,2025-08-06,36.33,dining
36,2025-08-06,14.3,utilities
44,2025-08-06,93.55,fuel
106,2025-08-06,13.41,fuel
12,2025-08-07,10.16,utilities
30,2025-08-07,17.0,travel
36,2025-08-07,47.79,groceries
58,2025-08-07,8.58,utilities
81,2025-08-07,106.55,travel
83,2025-08-07,22.64,groceries
98,2025-08-07,56.65,groceries
112,2025-08-07,27.86,utilities
17,2025-08-08,29.42,groceries
32,2025-08-08,12.01,retail
48,2025-08-08,21.49,utilities
59,2025-08-08,11.14,fuel
83,2025-08-08,264.11,retail
91,2025-08-08,10.41,groceries
6,2025-08-09,10.14,travel
16,2025-08-09,72.47,utilities
35,2025-08-09,51.11,utilities
45,2025-08-09,27.41,retail
48,2025-08-09,43.4,fuel
90,2025-08-09,17.14,fuel
115,2025-08-09,43.75,dining
116,2025-08-09,27.15,utilities
16,2025-08-10,8.91,groceries
30,2025-08-10,21.59,utilities
37,2025-08-10,48.93,travel
47,2025-08-10,86.85,travel
55,2025-08-10,24.52,utilities
58,2025-08-10,93.04,retail
59,2025-08-10,27.49,fuel
63,2025-08-10,15.8,utilities
85,2025-08-10,272.44,groceries
100,2025-08-10,25.52,fuel
102,2025-08-10,110.07,travel
106,2025-08-10,17.41,groceries
111,2025-08-10,27.25,travel
114,2025-08-10,13.73,utilities
11,2025-08-11,43.95,travel
80,2025-08-11,54.25,fuel
83,2025-08-11,18.18,retail
99,2025-08-11,27.76,utilities
18,2025-08-12,31.8,groceries
84,2025-08-12,12.26,dining
91,2025-08-12,10.75,travel
114,2025-08-12,50.07,retail
34,2025-08-13,307.17,utilities
64,2025-08-13,65.38,dining
83,2025-08-13,30.82,utilities
91,2025-08-13,87.51,fuel
92,2025-08-13,16.46,fuel
100,2025-08-13,68.3,utilities
30,2025-08-14,29.66,travel
31,2025-08-14,15.74,utilities
62,2025-08-14,273.98,retail
63,2025-08-14,49.47,groceries
104,2025-08-14,212.54,retail
111,2025-08-14,63.81,travel
6,2025-08-15,10.35,fuel
26,2025-08-15,43.21,travel
32,2025-08-15,25.2,travel
36,2025-08-15,19.71,fuel
112,2025-08-15,64.52,utilities
81,2025-08-16,11.11,fuel
83,2025-08-16,77.04,retail
100,2025-08-16,15.75,travel
12,2025-08-17,31.08,groceries
44,2025-08-17,10.97,groceries
59,2025-08-17,29.09,groceries
17,2025-08-18,35.59,dining
91,2025-08-18,25.47,fuel
26,2025-08-19,21.52,retail
32,2025-08-19,43.98,fuel
45,2025-08-19,120.14,retail
48,2025-08-19,42.02,utilities
11,2025-08-20,52.71,travel
84,2025-08-20,17.2,dining
30,2025-08-21,53.26,dining
35,2025-08-21,121.07,travel
90,2025-08-21,28.92,groceries
102,2025-08-21,29.17,retail
116,2025-08-21,53.57,travel
18,2025-08-22,13.72,retail
47,2025-08-22,7.5,groceries
58,2025-08-22,104.67,travel
63,2025-08-22,85.14,utilities
81,2025-08-22,41.9,retail
84,2025-08-22,120.83,fuel
92,2025-08-22,22.96,groceries
111,2025-08-22,35.07,retail
48,2025-08-23,46.99,travel
92,2025-08-23,16.88,utilities
115,2025-08-23,102.82,dining
17,2025-08-24,104.49,groceries
37,2025-08-24,14.14,travel
55,2025-08-24,51.19,retail
59,2025-08-24,22.37,dining
85,2025-08-24,86.49,retail
99,2025-08-24,55.11,utilities
112,2025-08-24,18.9,retail
116,2025-08-24,43.49,groceries
31,2025-08-25,86.68,groceries
36,2025-08-25,169.14,retail
45,2025-08-25,39.47,utilities
64,2025-08-25,13.28,travel
80,2025-08-25,12.82,dining
12,2025-08-26,81.6,retail
30,2025-08-26,58.07,utilities
62,2025-08-26,56.31,dining
63,2025-08-26,28.24,retail
64,2025-08-26,67.26,retail
104,2025-08-26,41.76,groceries
18,2025-08-27,30.26,dining
34,2025-08-27,29.06,utilities
37,2025-08-27,15.25,utilities
111,2025-08-27,84.21,retail
31,2025-08-28,29.73,fuel
44,2025-08-28,31.71,retail
102,2025-08-28,60.16,travel
104,2025-08-28,17.27,groceries
6,2025-08-29,72.13,travel
18,2025-08-29,39.79,fuel
26,2025-08-29,89.4,utilities
31,2025-08-29,283.08,dining
44,2025-08-29,11.86,groceries
55,2025-08-29,24.44,fuel
92,2025-08-29,19.49,dining
18,2025-08-30,18.0,fuel
37,2025-08-30,10.03,groceries
45,2025-08-30,61.06,fuel
99,2025-08-30,16.08,dining
111,2025-08-30,32.18,fuel
6,2025-08-31,9.07,utilities
58,2025-08-31,34.04,fuel
91,2025-08-31,58.4,dining
115,2025-08-31,48.32,retail
6,2025-09-01,65.42,retail
30,2025-09-01,7.97,retail
81,2025-09-01,100.32,groceries
90,2025-09-01,1.61,travel
102,2025-09-01,11.93,utilities
84,2025-09-02,7.59,retail
48,2025-09-03,86.39,dining
62,2025-09-03,69.55,fuel
48,2025-09-04,30.5,utilities
63,2025-09-04,13.13,dining
85,2025-09-04,11.55,utilities
90,2025-09-04,7.71,utilities
91,2025-09-04,19.01,dining
17,2025-09-05,137.88,retail
112,2025-09-05,48.45,travel
116,2025-09-05,63.95,travel
12,2025-09-06,36.35,retail
18,2025-09-06,79.87,dining
84,2025-09-06,34.71,dining
91,2025-09-06,75.45,travel
115,2025-09-06,5.94,groceries
37,2025-09-07,182.7,travel
36,2025-09-08,80.22,groceries
55,2025-09-08,142.4,groceries
80,2025-09-08,24.31,travel
34,2025-09-09,28.23,fuel
44,2025-09-09,54.82,dining
58,2025-09-09,3.13,dining
62,2025-09-09,10.66,retail
99,2025-09-09,41.58,groceries
111,2025-09-09,52.84,retail
37,2025-09-10,17.59,utilities
45,2025-09-10,336.48,utilities
30,2025-09-11,16.62,fuel
80,2025-09-11,429.86,travel
90,2025-09-11,48.14,groceries
55,2025-09-12,25.08,utilities
58,2025-09-13,16.55,fuel
81,2025-09-13,6.9,travel
112,2025-09-13,22.47,travel
48,2025-09-14,27.76,retail
91,2025-09-14,31.08,groceries
99,2025-09-14,28.91,groceries
6,2025-09-15,28.28,groceries
17,2025-09-15,46.59,groceries
80,2025-09-15,125.44,dining
91,2025-09-15,29.27,dining
102,2025-09-15,21.54,fuel
112,2025-09-15,8.72,utilities
12,2025-09-16,77.97,dining
34,2025-09-16,40.27,retail
18,2025-09-17,24.52,utilities
85,2025-09-17,63.1,retail
12,2025-09-18,51.27,dining
6,2025-09-19,71.55,travel
36,2025-09-19,99.31,utilities
37,2025-09-20,48.77,retail
62,2025-09-20,12.54,fuel
81,2025-09-20,6.3,retail
102,2025-09-20,37.94,fuel
99,2025-09-21,24.89,travel
62,2025-09-22,17.81,fuel
30,2025-09-24,35.78,groceries
34,2025-09-24,12.9,retail
45,2025-09-24,30.44,utilities
81,2025-09-24,50.86,fuel
102,2025-09-24,27.51,retail
45,2025-09-25,41.8,groceries
112,2025-09-25,14.78,utilities
55,2025-09-26,6.8,retail
58,2025-09-26,198.93,groceries
81,2025-09-26,20.29,fuel
91,2025-09-26,85.39,retail
30,2025-09-27,28.05,groceries
80,2025-09-27,87.71,dining
85,2025-09-27,15.95,utilities
48,2025-09-28,16.34,groceries
81,2025-09-28,39.61,dining
85,2025-09-28,45.5,dining
102,2025-09-28,67.5,travel
37,2025-09-30,198.33,fuel
112,2025-09-30,12.0,utilities
30,2025-10-02,32.3,travel
45,2025-10-02,31.36,travel
6,2025-10-03,17.16,travel
55,2025-10-03,79.82,groceries
37,2025-10-04,19.7,travel
62,2025-10-05,17.91,retail
85,2025-10-05,47.07,groceries
34,2025-10-06,12.94,groceries
81,2025-10-06,3.88,fuel
58,2025-10-07,18.34,travel
91,2025-10-07,54.98,fuel
45,2025-10-08,26.43,travel
62,2025-10-08,55.71,groceries
91,2025-10-08,21.96,utilities
102,2025-10-09,107.65,retail
48,2025-10-11,35.64,groceries
55,2025-10-13,40.45,fuel
81,2025-10-15,42.69,travel
37,2025-10-18,32.78,utilities
85,2025-10-18,55.6,groceries
45,2025-10-19,45.03,dining
58,2025-10-20,28.08,retail
62,2025-10-20,130.94,retail
37,2025-10-21,14.86,groceries
91,2025-10-21,17.83,retail
55,2025-10-23,29.81,utilities
58,2025-10-23,40.23,retail
85,2025-10-23,151.09,groceries
48,2025-10-24,80.43,dining
55,2025-10-24,13.72,retail
37,2025-10-26,16.7,fuel
37,2025-10-27,47.94,dining
45,2025-10-27,62.52,travel
81,2025-10-27,64.24,dining
62,2025-10-28,67.39,utilities
48,2025-10-30,28.29,dining
58,2025-11-01,18.26,dining
45,2025-11-02,12.16,travel
55,2025-11-03,19.82,dining
81,2025-11-04,23.47,fuel
85,2025-11-06,32.3,utilities
48,2025-11-07,48.48,fuel
45,2025-11-08,18.81,groceries
45,2025-11-09,8.57,dining
58,2025-11-09,42.46,fuel
58,2025-11-11,10.33,retail
85,2025-11-13,19.92,groceries
45,2025-11-18,78.03,utilities
48,2025-11-18,10.99,utilities
85,2025-11-19,25.31,groceries
85,2025-11-25,22.98,travel
85,2025-11-26,50.19,dining
48,2025-11-29,77.41,dining
45,2025-12-02,6.11,dining
45,2025-12-04,29.86,dining
85,2025-12-08,84.74,retail
85,2025-12-11,36.35,dining
