order_id,customer_id,order_date,amount,status,channel
51889,20,2024-03-01,63.11,completed,store
51890,17,2024-03-16,33.94,completed,mobile
51891,92,2025-02-23,11.62,refunded,mobile
51892,76,2024-08-02,292.3,completed,web
51893,25,2024-02-20,35.01,pending,web
51894,51,2024-11-27,36.64,refunded,store
51895,55,2025-08-03,105.41,completed,store
51896,54,2024-12-08,20.97,completed,store
51897,93,2024-02-09,159.48,refunded,web
51898,79,2024-01-03,10.95,refunded,mobile
51899,36,2025-06-25,72.94,refunded,mobile
51900,59,2025-08-28,63.37,pending,web
51901,508,2025-04-30,124.54,pending,store
51902,78,2024-11-18,102.33,completed,web
51903,84,2024-08-22,97.92,pending,web
51904,68,2024-08-15,180.69,pending,web
51905,7,2024-10-07,91.06,pending,web
51906,112,2025-10-17,336.03,refunded,web
51907,75,2025-11-08,77.21,completed,store
51908,50,2024-12-02,13.89,completed,mobile
51909,11,2024-09-08,19.5,refunded,web
51910,21,2024-07-27,92.14,completed,web
51911,70,2025-10-16,394.12,completed,store
51912,15,2024-12-11,117.02,completed,web
51913,79,2024-03-26,43.34,completed,web
51914,25,2024-09-13,25.83,cancelled,mobile
51915,69,2025-10-08,39.31,pending,mobile
51916,56,2025-06-08,107.04,completed,web
51917,82,2025-08-23,80.41,refunded,web
51918,85,2025-05-21,63.72,completed,mobile
51919,26,2024-02-07,50.96,completed,web
51920,86,2025-10-26,21.33,completed,store
51921,111,2024-05-17,187.54,cancelled,mobile
51922,76,2025-05-21,64.99,completed,web
51923,104,2025-10-15,37.05,pending,web
51924,110,2024-11-03,257.23,completed,web
51925,109,2024-03-17,162.23,pending,web
51926,39,2024-01-27,155.07,refunded,web
51927,18,2025-09-09,64.16,completed,web
51928,34,2024-11-21,109.17,completed,mobile
51929,11,2024-10-10,17.32,cancelled,store
51930,11,2025-07-16,111.84,refunded,web
51931,115,2024-02-11,5.77,completed,mobile
51932,35,2024-05-20,63.07,pending,web
51933,104,2025-07-08,27.62,cancelled,store
51934,32,2024-06-21,75.68,completed,web
51935,94,2024-06-22,383.95,refunded,mobile
51936,534,2025-08-13,372.57,completed,web
51937,31,2024-08-04,71.53,cancelled,web
51938,18,2025-08-27,40.21,completed,web
51939,110,2025-03-06,22.09,completed,store
51940,52,2024-09-16,105.52,refunded,mobile
51941,86,2024-02-11,32.35,completed,mobile
51942,88,2024-08-11,37.82,completed,mobile
51943,92,2024-01-15,45.07,pending,web
51944,93,2024-05-06,121.13,pending,web
51945,67,2025-03-30,290.68,completed,web
51946,46,2025-11-12,256.3,pending,web
51947,36,2024-09-15,16.67,completed,web
51948,15,2024-05-24,37.2,completed,web
51949,98,2025-08-23,49.63,completed,web
51950,89,2025-05-03,137.75,pending,web
51951,116,2024-08-28,77.02,cancelled,mobile
51952,120,2024-10-01,107.23,refunded,web
51953,111,2024-11-13,127.76,completed,store
51954,33,2025-11-15,229.5,completed,mobile
51955,541,2025-07-21,45.71,pending,web
51956,14,2025-03-11,8.53,cancelled,web
51957,52,2025-09-08,63.3,pending,web
51958,26,2024-11-28,20.13,pending,mobile
51959,69,2024-08-21,43.36,refunded,web
51960,73,2024-08-24,47.65,pending,web
51961,95,2025-11-28,82.17,completed,web
51962,13,2024-01-12,153.25,completed,mobile
51963,114,2024-08-02,65.35,completed,mobile
51964,69,2024-09-03,65.03,refunded,mobile
51965,119,2024-08-09,16.86,completed,store
51966,545,2025-04-08,60.23,refunded,web
51967,81,2025-11-14,36.75,completed,web
51968,6,2024-07-19,98.97,completed,web
51969,85,2025-09-25,116.2,refunded,mobile
51970,98,2025-03-18,165.92,completed,web
51971,5,2025-12-01,129.37,completed,mobile
51972,28,2025-03-01,26.03,completed,web
51973,67,2025-11-24,85.99,cancelled,store
51974,118,2024-12-03,106.56,cancelled,mobile
51975,73,2025-04-04,41.2,pending,web
51976,34,2024-01-21,29.12,cancelled,web
51977,12,2024-04-28,89.59,completed,web
51978,90,2024-04-25,63.1,refunded,mobile
51979,95,2024-02-24,57.79,completed,mobile
51980,31,2025-06-04,171.56,completed,web
51981,71,2025-06-21,58.79,completed,mobile
51982,106,2025-03-13,50.13,completed,mobile
51983,29,2024-04-01,58.54,completed,web
51984,82,2024-11-25,45.65,completed,web
51985,,2025-11-11,415.73,refunded,web
51986,42,2025-10-14,62.58,completed,web
51987,104,2025-07-05,68.59,refunded,mobile
51988,,2024-12-27,23.75,cancelled,mobile
51989,97,2024-06-12,77.12,pending,web
51990,67,2024-03-19,24.21,completed,web
51991,61,2025-03-21,51.94,completed,web
51992,34,2025-01-21,38.77,completed,mobile
51993,36,2025-02-18,44.55,pending,web
51994,35,2024-11-25,44.7,completed,mobile
51995,101,2024-02-12,59.13,pending,web
51996,27,2025-09-08,176.84,cancelled,web
51997,3,2025-10-13,57.0,completed,web
51998,7,2025-02-05,25.42,cancelled,store
51999,533,2025-10-21,52.84,cancelled,web
52000,92,2025-06-25,78.17,completed,web
52001,9,2025-02-13,69.85,completed,mobile
52002,83,2024-11-10,46.52,completed,store
52003,97,2025-01-12,442.04,pending,web
52004,40,2024-09-14,105.94,refunded,web
52005,46,2025-01-17,17.84,completed,mobile
52006,48,2025-11-30,31.04,refunded,web
52007,11,2024-11-11,45.61,completed,mobile
52008,105,2024-01-24,238.28,completed,web
52009,90,2024-07-01,106.16,refunded,store
52010,60,2024-03-04,80.13,completed,mobile
52011,8,2024-10-25,8.97,completed,web
52012,68,2024-11-18,305.95,completed,web
52013,92,2025-06-22,36.49,completed,mobile
52014,78,2024-09-03,78.94,completed,web
52015,18,2024-11-26,47.42,completed,store
52016,118,2025-06-01,48.09,pending,web
52017,65,2025-07-19,107.29,completed,web
52018,24,2024-01-28,355.29,completed,mobile
52019,43,2025-05-24,33.76,cancelled,web
52020,93,2024-01-04,311.89,pending,web
52021,102,2024-02-29,11.48,completed,store
52022,82,2024-10-20,24.39,completed,web
52023,62,2024-01-28,91.69,pending,web
52024,105,2024-08-08,74.77,completed,web
52025,36,2025-03-04,23.84,completed,mobile
52026,110,2024-05-13,57.31,refunded,web
52027,47,2024-12-11,2.5,refunded,web
52028,89,2024-05-11,27.16,completed,store
52029,112,2025-06-16,131.48,pending,store
52030,12,2024-01-28,32.26,completed,web
52031,96,2024-06-28,92.12,completed,web
52032,105,2025-07-17,18.56,pending,mobile
52033,63,2025-07-28,69.77,completed,store
52034,107,2024-02-11,24.41,cancelled,web
52035,68,2024-07-17,40.41,refunded,store
52036,95,2024-05-19,46.01,refunded,web
52037,93,2024-04-14,85.12,refunded,web
52038,106,2025-01-12,22.36,cancelled,web
52039,3,2025-04-08,7.39,refunded,mobile
52040,81,2025-10-01,64.71,refunded,web
52041,71,2025-09-06,165.16,pending,web
52042,67,2025-07-02,145.87,refunded,store
52043,32,2025-08-01,54.65,cancelled,mobile
52044,110,2024-06-28,8.67,pending,web
52045,72,2024-02-26,34.9,cancelled,web
52046,51,2025-04-13,16.01,refunded,web
52047,72,2024-08-21,56.68,refunded,mobile
52048,117,2024-09-06,183.31,refunded,store
52049,536,2024-01-04,9.87,cancelled,web
52050,4,2024-05-30,30.66,cancelled,mobile
52051,56,2024-04-05,106.66,pending,web
52052,81,2024-08-09,13.94,pending,web
52053,107,2024-05-29,409.89,completed,mobile
52054,119,2024-09-14,45.9,cancelled,mobile
52055,40,2024-10-05,66.13,completed,mobile
52056,22,2024-08-17,57.44,pending,web
52057,8,2025-01-31,54.93,refunded,web
52058,79,2024-01-27,60.62,completed,web
52059,81,2024-11-25,18.22,completed,store
52060,67,2025-08-19,66.35,completed,web
52061,36,2025-05-22,44.0,pending,web
52062,92,2024-05-23,219.3,pending,mobile
52063,77,2024-01-20,59.68,pending,mobile
52064,106,2025-01-28,224.3,completed,mobile
52065,586,2025-06-30,24.41,completed,store
52066,120,2024-06-24,41.68,completed,web
52067,27,2024-06-17,72.37,completed,web
52068,15,2025-03-08,24.9,refunded,web
52069,60,2025-08-10,166.22,completed,web
52070,10,2025-07-12,36.49,completed,mobile
52071,22,2024-11-26,39.89,completed,web
52072,37,2024-08-30,43.76,completed,web
52073,69,2024-05-25,54.54,completed,web
52074,107,2024-04-04,115.76,completed,mobile
52075,34,2025-03-05,19.01,refunded,mobile
52076,101,2025-09-13,37.57,completed,store
52077,70,2024-04-27,101.18,refunded,store
52078,,2025-04-05,150.26,refunded,mobile
52079,52,2024-05-01,43.56,pending,store
52080,64,2025-02-18,62.71,completed,web
52081,1,2024-05-27,15.54,completed,mobile
52082,12,2025-11-26,128.89,completed,mobile
52083,58,2024-09-28,46.38,completed,mobile
52084,99,2024-03-15,65.37,refunded,web
52085,56,2025-07-08,27.68,completed,store
52086,17,2024-02-08,38.59,refunded,mobile
52087,65,2025-10-25,22.32,cancelled,mobile
52088,9,2024-10-17,30.04,cancelled,web
52089,104,2024-02-06,90.9,completed,store
52090,31,2025-02-15,47.17,cancelled,mobile
52091,85,2025-09-22,48.77,completed,store
52092,9,2025-11-10,214.12,cancelled,web
52093,70,2025-09-30,66.22,pending,mobile
52094,20,2024-05-12,29.38,pending,store
52095,5,2025-06-28,31.27,pending,mobile
52096,88,2024-08-31,29.11,completed,mobile
52097,112,2025-02-03,34.59,refunded,web
52098,5,2024-05-07,8.46,completed,web
52099,24,2025-02-06,49.67,completed,web
52100,105,2024-07-09,94.72,completed,mobile
52101,95,2024-10-02,108.18,cancelled,store
52102,44,2024-09-23,31.9,completed,mobile
52103,120,2024-12-17,14.45,completed,mobile
52104,101,2024-04-14,55.41,pending,web
52105,4,2025-05-16,102.64,cancelled,web
52106,79,2025-05-14,95.45,completed,web
52107,25,2025-09-30,9.9,cancelled,mobile
52108,10,2024-04-25,245.93,completed,web
52109,67,2024-12-07,64.3,completed,web
52110,47,2024-11-10,23.33,completed,web
52111,42,2024-08-09,92.45,completed,mobile
52112,61,2025-06-21,48.79,completed,store
52113,35,2024-06-02,122.23,completed,web
52114,99,2024-02-06,89.1,pending,mobile
52115,16,2025-06-20,52.35,refunded,mobile
52116,97,2024-10-05,41.89,cancelled,mobile
52117,110,2025-02-15,30.89,completed,mobile
52118,117,2025-03-14,3.48,cancelled,mobile
52119,102,2025-07-05,48.42,completed,web
52120,91,2024-12-11,22.79,refunded,mobile
52121,47,2024-11-20,29.35,completed,store
52122,117,2024-03-25,121.1,completed,web
52123,120,2024-02-10,42.89,refunded,store
52124,10,2024-05-14,180.23,completed,mobile
52125,112,2024-08-01,18.32,completed,mobile
52126,82,2025-07-22,162.72,completed,web
52127,109,2025-09-23,36.15,refunded,web
52128,64,2024-08-15,18.01,pending,mobile
52129,38,2024-06-02,82.57,cancelled,store
52130,91,2025-01-12,24.46,completed,mobile
52131,104,2024-05-16,32.78,refunded,web
52132,40,2024-03-01,24.73,completed,web
52133,27,2025-04-19,33.67,pending,web
52134,91,2025-04-11,30.72,completed,web
52135,42,2025-01-06,61.76,completed,web
52136,111,2024-02-03,28.01,cancelled,mobile
52137,110,2025-04-09,33.09,completed,mobile
52138,51,2024-07-05,70.61,pending,mobile
52139,26,2024-08-10,137.22,completed,web
52140,73,2024-08-07,195.15,cancelled,web
52141,39,2025-07-17,36.57,completed,mobile
52142,110,2024-07-27,37.06,refunded,mobile
52143,95,2025-05-19,6.44,completed,web
52144,3,2024-09-24,192.78,pending,mobile
52145,93,2025-04-02,147.46,cancelled,web
52146,24,2025-03-26,49.55,pending,mobile
52147,28,2024-11-30,210.89,completed,web
52148,104,2024-04-10,23.62,refunded,mobile
52149,111,2024-07-11,25.34,cancelled,mobile
52150,88,2025-06-15,56.66,pending,web
52151,27,2025-01-16,79.82,completed,mobile
52152,51,2024-02-11,29.9,completed,web
52153,50,2025-08-09,184.08,completed,web
52154,45,2024-06-15,230.19,completed,web
52155,20,2024-06-20,246.34,cancelled,mobile
52156,,2025-05-04,55.57,completed,store
52157,74,2025-04-26,54.57,completed,web
52158,7,2024-06-04,28.07,refunded,store
52159,59,2025-11-07,30.15,refunded,mobile
52160,15,2025-02-16,22.43,cancelled,mobile
52161,120,2025-09-29,86.3,completed,mobile
52162,56,2024-08-01,63.76,pending,mobile
52163,86,2025-06-17,38.35,completed,web
52164,72,2025-10-02,86.79,completed,mobile
52165,42,2024-06-02,68.37,completed,mobile
52166,76,2025-01-10,165.58,pending,mobile
52167,9,2025-11-01,113.24,completed,web
52168,89,2024-01-18,92.07,pending,web
52169,36,2025-01-02,63.91,pending,web
52170,119,2024-01-28,37.36,refunded,mobile
52171,4,2025-05-08,161.77,completed,mobile
52172,62,2025-05-21,37.02,cancelled,web
52173,93,2024-03-28,26.4,completed,web
52174,17,2024-10-15,124.64,completed,web
52175,34,2024-06-11,248.3,refunded,web
52176,90,2024-10-19,18.06,pending,store
52177,73,2025-10-17,48.29,completed,mobile
52178,48,2025-11-24,101.76,completed,web
52179,23,2024-09-14,52.81,completed,web
52180,1,2025-07-22,87.47,completed,web
52181,117,2025-02-26,59.58,pending,web
52182,12,2025-03-09,57.52,cancelled,web
52183,94,2025-04-03,13.39,refunded,web
52184,44,2025-04-19,15.92,pending,web
52185,32,2024-08-22,103.63,cancelled,store
52186,63,2025-02-14,11.01,completed,web
52187,56,2025-06-28,275.72,pending,web
52188,55,2025-05-23,384.22,completed,mobile
52189,21,2025-03-26,149.73,completed,web
52190,75,2024-09-03,271.67,pending,web
52191,8,2025-02-16,47.56,completed,mobile
52192,4,2024-04-29,11.1,refunded,web
52193,117,2024-01-21,89.34,completed,mobile
52194,71,2025-07-30,70.93,completed,web
52195,86,2024-03-08,39.53,completed,mobile
52196,65,2025-08-26,9.61,pending,store
52197,51,2025-06-25,71.48,cancelled,web
52198,16,2025-01-26,99.53,completed,web
52199,49,2024-06-01,30.57,completed,web
52200,74,2024-08-26,415.36,pending,web
52201,95,2025-06-11,100.61,cancelled,mobile
52202,15,2025-04-01,103.46,pending,mobile
52203,85,2024-08-07,49.48,cancelled,mobile
52204,14,2024-02-26,236.48,refunded,web
52205,103,2024-09-22,96.59,refunded,mobile
52206,79,2025-09-01,139.11,cancelled,web
52207,19,2024-03-26,113.09,refunded,mobile
52208,38,2025-06-04,13.72,pending,store
52209,39,2024-06-13,108.33,completed,mobile
52210,95,2025-08-07,3.57,cancelled,web
52211,553,2025-04-30,24.87,completed,mobile
52212,49,2024-11-02,63.66,refunded,mobile
52213,120,2025-05-26,101.57,completed,mobile
52214,55,2025-05-31,8.48,pending,mobile
52215,86,2025-05-03,70.29,completed,mobile
52216,30,2024-09-21,62.37,pending,web
52217,116,2024-09-11,28.28,refunded,mobile
52218,29,2025-01-21,20.84,pending,mobile
52219,110,2025-11-17,70.22,refunded,web
52220,78,2025-10-17,24.27,pending,mobile
52221,93,2025-09-18,47.45,cancelled,web
52222,9,2024-06-05,60.27,completed,web
52223,120,2024-09-05,121.51,cancelled,mobile
52224,1,2025-08-10,30.91,refunded,mobile
52225,79,2025-03-22,26.76,pending,web
52226,97,2025-09-08,66.16,cancelled,mobile
52227,12,2024-08-07,18.48,cancelled,mobile
52228,21,2024-07-28,77.56,completed,web
52229,53,2024-12-15,29.72,completed,web
52230,66,2024-12-06,213.01,completed,web
52231,36,2025-05-22,30.21,completed,web
52232,84,2024-07-16,81.08,cancelled,web
52233,109,2025-05-10,14.75,refunded,web
52234,69,2025-07-13,83.08,refunded,web
52235,52,2025-07-18,26.85,pending,web
52236,67,2024-04-17,497.37,refunded,web
52237,34,2025-09-23,101.69,completed,mobile
52238,75,2025-09-25,60.64,cancelled,web
52239,40,2024-04-02,29.62,completed,mobile
52240,7,2025-09-20,14.46,completed,web
52241,88,2025-01-04,18.68,pending,mobile
52242,8,2025-09-02,69.49,pending,web
52243,41,2025-10-25,17.74,completed,web
52244,77,2025-05-12,92.96,completed,web
52245,75,2024-02-18,33.67,pending,mobile
52246,36,2025-07-24,73.02,pending,web
52247,102,2024-06-14,33.83,completed,web
52248,57,2024-01-30,88.01,completed,mobile
52249,29,2025-06-02,21.2,pending,mobile
52250,110,2025-03-04,39.04,completed,web
52251,43,2024-12-21,130.94,completed,store
52252,16,2024-10-28,7.73,pending,web
52253,113,2025-11-03,51.24,completed,mobile
52254,,2024-10-14,76.62,completed,store
52255,110,2024-09-14,60.39,pending,store
52256,1,2025-07-03,14.21,cancelled,store
52257,62,2025-07-26,16.79,completed,web
52258,101,2024-10-06,45.56,completed,mobile
52259,55,2024-04-23,57.65,pending,web
52260,56,2025-08-25,59.58,completed,store
52261,82,2024-09-28,10.46,refunded,mobile
52262,65,2024-09-16,24.22,completed,web
52263,87,2024-09-17,34.87,refunded,web
52264,95,2024-07-20,28.47,refunded,store
52265,37,2025-09-21,230.04,pending,mobile
52266,80,2024-03-27,26.4,pending,mobile
52267,32,2025-10-22,121.59,pending,web
52268,25,2025-07-22,65.37,completed,store
52269,46,2025-11-01,74.79,completed,mobile
52270,50,2024-02-12,15.6,completed,web
52271,78,2024-08-23,31.15,completed,web
52272,115,2024-08-23,274.85,cancelled,web
52273,112,2025-04-30,55.45,completed,mobile
52274,45,2024-10-12,134.24,pending,web
52275,69,2025-07-01,321.77,pending,mobile
52276,28,2025-07-19,11.03,refunded,mobile
52277,103,2024-11-24,21.44,completed,mobile
52278,65,2024-09-18,152.26,pending,store
52279,68,2024-06-07,67.2,completed,web
52280,90,2025-05-05,77.77,completed,web
52281,12,2025-09-04,274.84,refunded,web
52282,35,2024-07-27,216.28,cancelled,web
52283,67,2025-08-04,90.21,completed,store
52284,85,2024-01-31,23.08,cancelled,web
52285,23,2025-06-11,60.68,completed,web
52286,105,2024-07-08,40.7,completed,web
52287,4,2025-10-08,158.98,refunded,web
52288,50,2025-07-14,23.06,completed,web
52289,12,2024-08-28,123.49,completed,mobile
52290,83,2025-08-26,55.47,pending,web
52291,101,2025-07-17,70.55,completed,web
52292,76,2025-11-23,7.87,completed,web
52293,97,2024-07-05,33.76,refunded,mobile
52294,57,2024-12-05,83.51,completed,web
52295,116,2025-01-14,39.62,completed,mobile
52296,115,2024-08-18,48.7,pending,mobile
52297,119,2024-10-02,115.44,cancelled,mobile
52298,48,2024-07-18,43.54,completed,mobile
52299,49,2025-08-04,63.97,pending,mobile
52300,,2025-03-19,65.12,refunded,mobile
52301,61,2025-11-29,86.01,cancelled,web
52302,4,2025-08-28,46.38,completed,mobile
52303,115,2025-08-31,18.92,refunded,mobile
52304,46,2025-10-08,58.71,completed,web
52305,39,2025-07-20,104.4,cancelled,web
52306,16,2025-04-12,39.04,refunded,web
52307,38,2024-07-08,86.36,refunded,mobile
52308,83,2024-10-14,46.32,completed,web
52309,19,2025-05-03,30.38,pending,web
52310,91,2024-09-27,90.8,completed,web
52311,71,2024-10-27,17.94,completed,web
52312,100,2024-01-03,98.09,completed,web
52313,1,2024-01-19,69.89,refunded,store
52314,53,2024-02-24,50.65,completed,web
52315,111,2024-06-30,57.75,cancelled,web
52316,93,2024-10-13,93.49,cancelled,web
52317,89,2025-04-08,35.22,pending,web
52318,120,2025-01-17,125.89,completed,web
52319,74,2024-01-02,153.1,completed,store
52320,85,2024-07-09,35.9,completed,mobile
52321,30,2025-03-27,12.02,completed,web
52322,60,2025-03-16,83.71,completed,store
52323,33,2025-10-31,16.19,completed,mobile
52324,42,2024-08-20,92.52,cancelled,mobile
52325,53,2025-08-09,31.2,completed,store
52326,99,2024-03-31,55.98,pending,web
52327,40,2024-03-25,8.83,completed,web
52328,43,2024-12-26,179.84,pending,web
52329,24,2024-10-30,105.87,completed,mobile
52330,113,2024-12-11,103.35,cancelled,web
52331,111,2025-07-12,37.72,pending,web
52332,71,2024-09-14,55.2,completed,web
52333,30,2025-10-07,144.63,completed,mobile
52334,43,2025-04-01,89.31,pending,mobile
52335,46,2025-02-10,17.45,refunded,mobile
52336,77,2024-12-07,130.13,completed,web
52337,90,2024-01-29,100.04,completed,web
52338,11,2025-04-18,19.21,completed,mobile
52339,57,2024-02-25,76.01,refunded,web
52340,92,2024-08-27,304.93,completed,web
52341,41,2025-08-02,192.49,completed,web
52342,15,2024-07-06,135.34,refunded,mobile
52343,76,2025-10-10,129.37,pending,web
52344,107,2025-03-29,370.57,pending,mobile
52345,7,2025-08-27,111.37,completed,mobile
52346,107,2024-01-10,146.66,refunded,mobile
52347,39,2024-01-13,25.28,completed,store
52348,113,2024-02-16,56.34,completed,web
52349,70,2025-09-20,160.53,cancelled,mobile
52350,23,2025-01-02,22.25,completed,mobile
52351,44,2025-01-05,46.11,pending,store
52352,73,2024-01-14,77.4,pending,store
52353,117,2024-03-01,19.81,pending,web
52354,6,2024-09-04,75.49,completed,mobile
52355,73,2024-11-10,43.15,completed,web
52356,59,2024-06-09,25.56,completed,web
52357,28,2024-11-16,32.59,cancelled,web
52358,75,2024-07-10,94.73,completed,web
52359,29,2024-04-07,147.85,refunded,web
52360,569,2025-07-23,187.11,completed,web
52361,114,2024-03-31,40.28,completed,mobile
52362,1,2025-11-25,134.61,cancelled,mobile
52363,70,2025-08-02,76.34,pending,web
52364,51,2024-09-03,29.89,completed,mobile
52365,114,2025-04-13,36.77,completed,web
52366,60,2025-09-02,103.93,cancelled,web
52367,25,2024-06-21,81.18,completed,store
52368,68,2025-06-18,67.21,completed,mobile
52369,73,2024-04-18,121.59,completed,mobile
52370,43,2024-03-24,65.86,pending,web
52371,89,2025-07-23,59.38,completed,store
52372,62,2025-09-10,52.67,cancelled,web
52373,113,2024-02-24,8.16,pending,web
52374,7,2024-08-06,78.42,refunded,store
52375,30,2024-06-08,126.44,refunded,store
52376,96,2025-03-07,80.58,refunded,web
52377,17,2024-01-14,12.38,completed,web
52378,92,2024-08-12,98.59,pending,web
52379,109,2024-04-15,14.52,completed,store
52380,98,2024-04-05,19.05,pending,web
52381,507,2024-12-18,118.48,pending,web
52382,46,2025-08-21,15.28,completed,mobile
52383,,2025-09-04,22.52,cancelled,web
52384,21,2025-06-27,239.63,completed,web
52385,50,2024-06-03,89.63,completed,store
52386,54,2025-05-28,18.36,completed,store
52387,54,2025-02-06,43.24,completed,web
52388,90,2024-06-05,15.75,pending,web
52389,8,2024-10-20,356.18,completed,mobile
52390,57,2025-02-04,65.9,completed,mobile
52391,548,2024-06-20,50.52,completed,web
52392,56,2024-04-30,10.35,refunded,web
52393,107,2025-11-01,61.41,refunded,web
52394,87,2025-06-09,60.17,cancelled,store
52395,80,2025-09-29,31.5,refunded,web
52396,77,2025-01-24,35.47,completed,mobile
52397,114,2024-10-15,26.57,completed,web
52398,31,2024-09-23,30.26,pending,web
52399,48,2024-09-30,38.24,refunded,web
